match_id;match_date;home_team;away_team;bookmaker;market;selection;odds;snapshot;captured_at;fixture_id
37378;2026-03-16T23:00:00+00:00;Chapecoense-sc;Grêmio FBPA;bet365;btts;yes;1.9;opening;2026-07-25T18:22:26.502147+00:00;id1000032566886596
37378;2026-03-16T23:00:00+00:00;Chapecoense-sc;Grêmio FBPA;bet365;btts;yes;1.66;closing;2026-07-25T18:22:26.502147+00:00;id1000032566886596
37378;2026-03-16T23:00:00+00:00;Chapecoense-sc;Grêmio FBPA;bet365;btts;no;1.9;opening;2026-07-25T18:22:26.502147+00:00;id1000032566886596
37378;2026-03-16T23:00:00+00:00;Chapecoense-sc;Grêmio FBPA;bet365;btts;no;2.1;closing;2026-07-25T18:22:26.502147+00:00;id1000032566886596
37378;2026-03-16T23:00:00+00:00;Chapecoense-sc;Grêmio FBPA;betano;1X2;home;2.95;opening;2026-07-25T18:22:26.502147+00:00;id1000032566886596
37378;2026-03-16T23:00:00+00:00;Chapecoense-sc;Grêmio FBPA;betano;1X2;home;2.95;closing;2026-07-25T18:22:26.502147+00:00;id1000032566886596
37378;2026-03-16T23:00:00+00:00;Chapecoense-sc;Grêmio FBPA;betano;1X2;draw;3.3;opening;2026-07-25T18:22:26.502147+00:00;id1000032566886596
37378;2026-03-16T23:00:00+00:00;Chapecoense-sc;Grêmio FBPA;betano;1X2;draw;3.3;closing;2026-07-25T18:22:26.502147+00:00;id1000032566886596
37378;2026-03-16T23:00:00+00:00;Chapecoense-sc;Grêmio FBPA;betano;1X2;away;2.37;opening;2026-07-25T18:22:26.502147+00:00;id1000032566886596
37378;2026-03-16T23:00:00+00:00;Chapecoense-sc;Grêmio FBPA;betano;1X2;away;2.37;closing;2026-07-25T18:22:26.502147+00:00;id1000032566886596
37378;2026-03-16T23:00:00+00:00;Chapecoense-sc;Grêmio FBPA;betano;over_under_2.5;over;2.0;opening;2026-07-25T18:22:26.502147+00:00;id1000032566886596
37378;2026-03-16T23:00:00+00:00;Chapecoense-sc;Grêmio FBPA;betano;over_under_2.5;over;2.0;closing;2026-07-25T18:22:26.502147+00:00;id1000032566886596
37378;2026-03-16T23:00:00+00:00;Chapecoense-sc;Grêmio FBPA;betano;over_under_2.5;under;1.82;opening;2026-07-25T18:22:26.502147+00:00;id1000032566886596
37378;2026-03-16T23:00:00+00:00;Chapecoense-sc;Grêmio FBPA;betano;over_under_2.5;under;1.82;closing;2026-07-25T18:22:26.502147+00:00;id1000032566886596
37378;2026-03-16T23:00:00+00:00;Chapecoense-sc;Grêmio FBPA;betano;btts;yes;1.75;opening;2026-07-25T18:22:26.502147+00:00;id1000032566886596
37378;2026-03-16T23:00:00+00:00;Chapecoense-sc;Grêmio FBPA;betano;btts;yes;1.75;closing;2026-07-25T18:22:26.502147+00:00;id1000032566886596
37378;2026-03-16T23:00:00+00:00;Chapecoense-sc;Grêmio FBPA;betano;btts;no;2.0;opening;2026-07-25T18:22:26.502147+00:00;id1000032566886596
37378;2026-03-16T23:00:00+00:00;Chapecoense-sc;Grêmio FBPA;betano;btts;no;2.0;closing;2026-07-25T18:22:26.502147+00:00;id1000032566886596
37382;2026-03-18T23:00:00+00:00;Atletico-MG;São Paulo FC;pinnacle;1X2;home;2.08;opening;2026-07-25T18:22:33.623725+00:00;id1000032566886608
37382;2026-03-18T23:00:00+00:00;Atletico-MG;São Paulo FC;pinnacle;1X2;home;2.36;closing;2026-07-25T18:22:33.623725+00:00;id1000032566886608
37382;2026-03-18T23:00:00+00:00;Atletico-MG;São Paulo FC;pinnacle;1X2;draw;3.29;opening;2026-07-25T18:22:33.623725+00:00;id1000032566886608
37382;2026-03-18T23:00:00+00:00;Atletico-MG;São Paulo FC;pinnacle;1X2;draw;3.12;closing;2026-07-25T18:22:33.623725+00:00;id1000032566886608
37382;2026-03-18T23:00:00+00:00;Atletico-MG;São Paulo FC;pinnacle;1X2;away;3.67;opening;2026-07-25T18:22:33.623725+00:00;id1000032566886608
37382;2026-03-18T23:00:00+00:00;Atletico-MG;São Paulo FC;pinnacle;1X2;away;3.54;closing;2026-07-25T18:22:33.623725+00:00;id1000032566886608
37382;2026-03-18T23:00:00+00:00;Atletico-MG;São Paulo FC;pinnacle;over_under_2.5;over;2.21;opening;2026-07-25T18:22:33.623725+00:00;id1000032566886608
37382;2026-03-18T23:00:00+00:00;Atletico-MG;São Paulo FC;pinnacle;over_under_2.5;over;2.35;closing;2026-07-25T18:22:33.623725+00:00;id1000032566886608
37382;2026-03-18T23:00:00+00:00;Atletico-MG;São Paulo FC;pinnacle;over_under_2.5;under;1.724;opening;2026-07-25T18:22:33.623725+00:00;id1000032566886608
37382;2026-03-18T23:00:00+00:00;Atletico-MG;São Paulo FC;pinnacle;over_under_2.5;under;1.657;closing;2026-07-25T18:22:33.623725+00:00;id1000032566886608
37382;2026-03-18T23:00:00+00:00;Atletico-MG;São Paulo FC;pinnacle;btts;yes;1.869;opening;2026-07-25T18:22:33.623725+00:00;id1000032566886608
37382;2026-03-18T23:00:00+00:00;Atletico-MG;São Paulo FC;pinnacle;btts;yes;1.961;closing;2026-07-25T18:22:33.623725+00:00;id1000032566886608
37382;2026-03-18T23:00:00+00:00;Atletico-MG;São Paulo FC;pinnacle;btts;no;1.917;opening;2026-07-25T18:22:33.623725+00:00;id1000032566886608
37382;2026-03-18T23:00:00+00:00;Atletico-MG;São Paulo FC;pinnacle;btts;no;1.909;closing;2026-07-25T18:22:33.623725+00:00;id1000032566886608
37382;2026-03-18T23:00:00+00:00;Atletico-MG;São Paulo FC;pinnacle;corners_over_under_9.5;over;1.925;opening;2026-07-25T18:22:33.623725+00:00;id1000032566886608
37382;2026-03-18T23:00:00+00:00;Atletico-MG;São Paulo FC;pinnacle;corners_over_under_9.5;over;1.729;closing;2026-07-25T18:22:33.623725+00:00;id1000032566886608
37382;2026-03-18T23:00:00+00:00;Atletico-MG;São Paulo FC;pinnacle;corners_over_under_9.5;under;1.869;opening;2026-07-25T18:22:33.623725+00:00;id1000032566886608
37382;2026-03-18T23:00:00+00:00;Atletico-MG;São Paulo FC;pinnacle;corners_over_under_9.5;under;2.08;closing;2026-07-25T18:22:33.623725+00:00;id1000032566886608
37382;2026-03-18T23:00:00+00:00;Atletico-MG;São Paulo FC;bet365;1X2;home;2.35;opening;2026-07-25T18:22:33.623725+00:00;id1000032566886608
37382;2026-03-18T23:00:00+00:00;Atletico-MG;São Paulo FC;bet365;1X2;home;2.37;closing;2026-07-25T18:22:33.623725+00:00;id1000032566886608
37382;2026-03-18T23:00:00+00:00;Atletico-MG;São Paulo FC;bet365;1X2;draw;3.2;opening;2026-07-25T18:22:33.623725+00:00;id1000032566886608
37382;2026-03-18T23:00:00+00:00;Atletico-MG;São Paulo FC;bet365;1X2;draw;3.0;closing;2026-07-25T18:22:33.623725+00:00;id1000032566886608
37382;2026-03-18T23:00:00+00:00;Atletico-MG;São Paulo FC;bet365;1X2;away;3.3;opening;2026-07-25T18:22:33.623725+00:00;id1000032566886608
37382;2026-03-18T23:00:00+00:00;Atletico-MG;São Paulo FC;bet365;1X2;away;3.3;closing;2026-07-25T18:22:33.623725+00:00;id1000032566886608
37382;2026-03-18T23:00:00+00:00;Atletico-MG;São Paulo FC;bet365;btts;yes;1.9;opening;2026-07-25T18:22:33.623725+00:00;id1000032566886608
37382;2026-03-18T23:00:00+00:00;Atletico-MG;São Paulo FC;bet365;btts;yes;1.95;closing;2026-07-25T18:22:33.623725+00:00;id1000032566886608
37382;2026-03-18T23:00:00+00:00;Atletico-MG;São Paulo FC;bet365;btts;no;1.9;opening;2026-07-25T18:22:33.623725+00:00;id1000032566886608
37382;2026-03-18T23:00:00+00:00;Atletico-MG;São Paulo FC;bet365;btts;no;1.8;closing;2026-07-25T18:22:33.623725+00:00;id1000032566886608
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;pinnacle;1X2;home;3.26;opening;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;pinnacle;1X2;home;3.43;closing;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;pinnacle;1X2;draw;3.21;opening;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;pinnacle;1X2;draw;3.12;closing;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;pinnacle;1X2;away;2.41;opening;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;pinnacle;1X2;away;2.4;closing;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;pinnacle;over_under_2.5;over;2.3;opening;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;pinnacle;over_under_2.5;over;2.35;closing;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;pinnacle;over_under_2.5;under;1.666;opening;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;pinnacle;over_under_2.5;under;1.657;closing;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;pinnacle;btts;yes;1.943;opening;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;pinnacle;btts;yes;1.943;closing;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;pinnacle;btts;no;1.877;opening;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;pinnacle;btts;no;1.925;closing;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;pinnacle;corners_over_under_9.5;over;1.675;opening;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;pinnacle;corners_over_under_9.5;over;1.689;closing;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;pinnacle;corners_over_under_9.5;under;2.15;opening;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;pinnacle;corners_over_under_9.5;under;2.13;closing;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;bet365;1X2;home;3.5;opening;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;bet365;1X2;home;3.6;closing;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;bet365;1X2;draw;3.1;opening;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;bet365;1X2;draw;3.1;closing;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;bet365;1X2;away;2.2;opening;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;bet365;1X2;away;2.2;closing;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;bet365;btts;yes;1.9;opening;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;bet365;btts;yes;1.9;closing;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;bet365;btts;no;1.9;opening;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;bet365;btts;no;1.9;closing;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;betano;1X2;home;3.15;opening;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;betano;1X2;home;3.15;closing;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;betano;1X2;draw;3.1;opening;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;betano;1X2;draw;3.1;closing;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;betano;1X2;away;2.37;opening;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;betano;1X2;away;2.37;closing;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;betano;over_under_2.5;over;2.2;opening;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;betano;over_under_2.5;over;2.2;closing;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;betano;over_under_2.5;under;1.67;opening;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;betano;over_under_2.5;under;1.67;closing;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;betano;btts;yes;1.85;opening;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;betano;btts;yes;1.85;closing;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;betano;btts;no;1.88;opening;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37388;2026-03-20T00:30:00+00:00;Chapecoense-sc;SC Corinthians Paulista;betano;btts;no;1.88;closing;2026-07-25T18:22:41.076236+00:00;id1000032566886616
37390;2026-03-21T21:30:00+00:00;Fluminense FC;Atletico-MG;pinnacle;1X2;home;1.806;opening;2026-07-25T18:22:49.535678+00:00;id1000032566886618
37390;2026-03-21T21:30:00+00:00;Fluminense FC;Atletico-MG;pinnacle;1X2;home;1.684;closing;2026-07-25T18:22:49.535678+00:00;id1000032566886618
37390;2026-03-21T21:30:00+00:00;Fluminense FC;Atletico-MG;pinnacle;1X2;draw;3.55;opening;2026-07-25T18:22:49.535678+00:00;id1000032566886618
37390;2026-03-21T21:30:00+00:00;Fluminense FC;Atletico-MG;pinnacle;1X2;draw;3.59;closing;2026-07-25T18:22:49.535678+00:00;id1000032566886618
37390;2026-03-21T21:30:00+00:00;Fluminense FC;Atletico-MG;pinnacle;1X2;away;4.46;opening;2026-07-25T18:22:49.535678+00:00;id1000032566886618
37390;2026-03-21T21:30:00+00:00;Fluminense FC;Atletico-MG;pinnacle;1X2;away;6.28;closing;2026-07-25T18:22:49.535678+00:00;id1000032566886618
37390;2026-03-21T21:30:00+00:00;Fluminense FC;Atletico-MG;pinnacle;over_under_2.5;over;2.11;opening;2026-07-25T18:22:49.535678+00:00;id1000032566886618
37390;2026-03-21T21:30:00+00:00;Fluminense FC;Atletico-MG;pinnacle;over_under_2.5;over;2.34;closing;2026-07-25T18:22:49.535678+00:00;id1000032566886618
37390;2026-03-21T21:30:00+00:00;Fluminense FC;Atletico-MG;pinnacle;over_under_2.5;under;1.787;opening;2026-07-25T18:22:49.535678+00:00;id1000032566886618
37390;2026-03-21T21:30:00+00:00;Fluminense FC;Atletico-MG;pinnacle;over_under_2.5;under;1.662;closing;2026-07-25T18:22:49.535678+00:00;id1000032566886618
37390;2026-03-21T21:30:00+00:00;Fluminense FC;Atletico-MG;pinnacle;btts;yes;1.961;opening;2026-07-25T18:22:49.535678+00:00;id1000032566886618
37390;2026-03-21T21:30:00+00:00;Fluminense FC;Atletico-MG;pinnacle;btts;yes;2.23;closing;2026-07-25T18:22:49.535678+00:00;id1000032566886618
37390;2026-03-21T21:30:00+00:00;Fluminense FC;Atletico-MG;pinnacle;btts;no;1.854;opening;2026-07-25T18:22:49.535678+00:00;id1000032566886618
37390;2026-03-21T21:30:00+00:00;Fluminense FC;Atletico-MG;pinnacle;btts;no;1.709;closing;2026-07-25T18:22:49.535678+00:00;id1000032566886618
37390;2026-03-21T21:30:00+00:00;Fluminense FC;Atletico-MG;pinnacle;corners_over_under_9.5;over;1.675;opening;2026-07-25T18:22:49.535678+00:00;id1000032566886618
37390;2026-03-21T21:30:00+00:00;Fluminense FC;Atletico-MG;pinnacle;corners_over_under_9.5;over;1.854;closing;2026-07-25T18:22:49.535678+00:00;id1000032566886618
37390;2026-03-21T21:30:00+00:00;Fluminense FC;Atletico-MG;pinnacle;corners_over_under_9.5;under;2.16;opening;2026-07-25T18:22:49.535678+00:00;id1000032566886618
37390;2026-03-21T21:30:00+00:00;Fluminense FC;Atletico-MG;pinnacle;corners_over_under_9.5;under;1.961;closing;2026-07-25T18:22:49.535678+00:00;id1000032566886618
37390;2026-03-21T21:30:00+00:00;Fluminense FC;Atletico-MG;bet365;1X2;home;1.83;opening;2026-07-25T18:22:49.535678+00:00;id1000032566886618
37390;2026-03-21T21:30:00+00:00;Fluminense FC;Atletico-MG;bet365;1X2;home;1.65;closing;2026-07-25T18:22:49.535678+00:00;id1000032566886618
37390;2026-03-21T21:30:00+00:00;Fluminense FC;Atletico-MG;bet365;1X2;draw;3.4;opening;2026-07-25T18:22:49.535678+00:00;id1000032566886618
37390;2026-03-21T21:30:00+00:00;Fluminense FC;Atletico-MG;bet365;1X2;draw;3.7;closing;2026-07-25T18:22:49.535678+00:00;id1000032566886618
37390;2026-03-21T21:30:00+00:00;Fluminense FC;Atletico-MG;bet365;1X2;away;4.5;opening;2026-07-25T18:22:49.535678+00:00;id1000032566886618
37390;2026-03-21T21:30:00+00:00;Fluminense FC;Atletico-MG;bet365;1X2;away;5.75;closing;2026-07-25T18:22:49.535678+00:00;id1000032566886618
37390;2026-03-21T21:30:00+00:00;Fluminense FC;Atletico-MG;bet365;btts;yes;1.8;opening;2026-07-25T18:22:49.535678+00:00;id1000032566886618
37390;2026-03-21T21:30:00+00:00;Fluminense FC;Atletico-MG;bet365;btts;yes;2.05;closing;2026-07-25T18:22:49.535678+00:00;id1000032566886618
37390;2026-03-21T21:30:00+00:00;Fluminense FC;Atletico-MG;bet365;btts;no;1.95;opening;2026-07-25T18:22:49.535678+00:00;id1000032566886618
37390;2026-03-21T21:30:00+00:00;Fluminense FC;Atletico-MG;bet365;btts;no;1.7;closing;2026-07-25T18:22:49.535678+00:00;id1000032566886618
37396;2026-03-22T21:30:00+00:00;SC Internacional;Chapecoense-sc;pinnacle;1X2;home;1.571;opening;2026-07-25T18:22:58.438720+00:00;id1000032566886630
37396;2026-03-22T21:30:00+00:00;SC Internacional;Chapecoense-sc;pinnacle;1X2;home;1.384;closing;2026-07-25T18:22:58.438720+00:00;id1000032566886630
37396;2026-03-22T21:30:00+00:00;SC Internacional;Chapecoense-sc;pinnacle;1X2;draw;4.32;opening;2026-07-25T18:22:58.438720+00:00;id1000032566886630
37396;2026-03-22T21:30:00+00:00;SC Internacional;Chapecoense-sc;pinnacle;1X2;draw;4.73;closing;2026-07-25T18:22:58.438720+00:00;id1000032566886630
37396;2026-03-22T21:30:00+00:00;SC Internacional;Chapecoense-sc;pinnacle;1X2;away;5.92;opening;2026-07-25T18:22:58.438720+00:00;id1000032566886630
37396;2026-03-22T21:30:00+00:00;SC Internacional;Chapecoense-sc;pinnacle;1X2;away;8.51;closing;2026-07-25T18:22:58.438720+00:00;id1000032566886630
37396;2026-03-22T21:30:00+00:00;SC Internacional;Chapecoense-sc;pinnacle;over_under_2.5;over;1.813;opening;2026-07-25T18:22:58.438720+00:00;id1000032566886630
37396;2026-03-22T21:30:00+00:00;SC Internacional;Chapecoense-sc;pinnacle;over_under_2.5;over;1.684;closing;2026-07-25T18:22:58.438720+00:00;id1000032566886630
37396;2026-03-22T21:30:00+00:00;SC Internacional;Chapecoense-sc;pinnacle;over_under_2.5;under;2.08;opening;2026-07-25T18:22:58.438720+00:00;id1000032566886630
37396;2026-03-22T21:30:00+00:00;SC Internacional;Chapecoense-sc;pinnacle;over_under_2.5;under;2.27;closing;2026-07-25T18:22:58.438720+00:00;id1000032566886630
37396;2026-03-22T21:30:00+00:00;SC Internacional;Chapecoense-sc;pinnacle;btts;yes;1.909;opening;2026-07-25T18:22:58.438720+00:00;id1000032566886630
37396;2026-03-22T21:30:00+00:00;SC Internacional;Chapecoense-sc;pinnacle;btts;yes;2.009;closing;2026-07-25T18:22:58.438720+00:00;id1000032566886630
37396;2026-03-22T21:30:00+00:00;SC Internacional;Chapecoense-sc;pinnacle;btts;no;1.877;opening;2026-07-25T18:22:58.438720+00:00;id1000032566886630
37396;2026-03-22T21:30:00+00:00;SC Internacional;Chapecoense-sc;pinnacle;btts;no;1.862;closing;2026-07-25T18:22:58.438720+00:00;id1000032566886630
37396;2026-03-22T21:30:00+00:00;SC Internacional;Chapecoense-sc;pinnacle;corners_over_under_9.5;over;1.675;opening;2026-07-25T18:22:58.438720+00:00;id1000032566886630
37396;2026-03-22T21:30:00+00:00;SC Internacional;Chapecoense-sc;pinnacle;corners_over_under_9.5;over;1.485;closing;2026-07-25T18:22:58.438720+00:00;id1000032566886630
37396;2026-03-22T21:30:00+00:00;SC Internacional;Chapecoense-sc;pinnacle;corners_over_under_9.5;under;2.16;opening;2026-07-25T18:22:58.438720+00:00;id1000032566886630
37396;2026-03-22T21:30:00+00:00;SC Internacional;Chapecoense-sc;pinnacle;corners_over_under_9.5;under;2.52;closing;2026-07-25T18:22:58.438720+00:00;id1000032566886630
37396;2026-03-22T21:30:00+00:00;SC Internacional;Chapecoense-sc;bet365;1X2;home;1.65;opening;2026-07-25T18:22:58.438720+00:00;id1000032566886630
37396;2026-03-22T21:30:00+00:00;SC Internacional;Chapecoense-sc;bet365;1X2;home;1.36;closing;2026-07-25T18:22:58.438720+00:00;id1000032566886630
37396;2026-03-22T21:30:00+00:00;SC Internacional;Chapecoense-sc;bet365;1X2;draw;3.6;opening;2026-07-25T18:22:58.438720+00:00;id1000032566886630
37396;2026-03-22T21:30:00+00:00;SC Internacional;Chapecoense-sc;bet365;1X2;draw;5.25;closing;2026-07-25T18:22:58.438720+00:00;id1000032566886630
37396;2026-03-22T21:30:00+00:00;SC Internacional;Chapecoense-sc;bet365;1X2;away;5.5;opening;2026-07-25T18:22:58.438720+00:00;id1000032566886630
37396;2026-03-22T21:30:00+00:00;SC Internacional;Chapecoense-sc;bet365;1X2;away;8.0;closing;2026-07-25T18:22:58.438720+00:00;id1000032566886630
37396;2026-03-22T21:30:00+00:00;SC Internacional;Chapecoense-sc;bet365;btts;yes;1.95;opening;2026-07-25T18:22:58.438720+00:00;id1000032566886630
37396;2026-03-22T21:30:00+00:00;SC Internacional;Chapecoense-sc;bet365;btts;yes;1.9;closing;2026-07-25T18:22:58.438720+00:00;id1000032566886630
37396;2026-03-22T21:30:00+00:00;SC Internacional;Chapecoense-sc;bet365;btts;no;1.8;opening;2026-07-25T18:22:58.438720+00:00;id1000032566886630
37396;2026-03-22T21:30:00+00:00;SC Internacional;Chapecoense-sc;bet365;btts;no;1.9;closing;2026-07-25T18:22:58.438720+00:00;id1000032566886630
37407;2026-04-02T22:00:00+00:00;Chapecoense-sc;Atletico-MG;pinnacle;1X2;home;3.22;opening;2026-07-25T18:23:06.815180+00:00;id1000032566886656
37407;2026-04-02T22:00:00+00:00;Chapecoense-sc;Atletico-MG;pinnacle;1X2;home;3.56;closing;2026-07-25T18:23:06.815180+00:00;id1000032566886656
37407;2026-04-02T22:00:00+00:00;Chapecoense-sc;Atletico-MG;pinnacle;1X2;draw;3.2;opening;2026-07-25T18:23:06.815180+00:00;id1000032566886656
37407;2026-04-02T22:00:00+00:00;Chapecoense-sc;Atletico-MG;pinnacle;1X2;draw;3.32;closing;2026-07-25T18:23:06.815180+00:00;id1000032566886656
37407;2026-04-02T22:00:00+00:00;Chapecoense-sc;Atletico-MG;pinnacle;1X2;away;2.32;opening;2026-07-25T18:23:06.815180+00:00;id1000032566886656
37407;2026-04-02T22:00:00+00:00;Chapecoense-sc;Atletico-MG;pinnacle;1X2;away;2.24;closing;2026-07-25T18:23:06.815180+00:00;id1000032566886656
37407;2026-04-02T22:00:00+00:00;Chapecoense-sc;Atletico-MG;pinnacle;over_under_2.5;over;2.22;opening;2026-07-25T18:23:06.815180+00:00;id1000032566886656
37407;2026-04-02T22:00:00+00:00;Chapecoense-sc;Atletico-MG;pinnacle;over_under_2.5;over;2.15;closing;2026-07-25T18:23:06.815180+00:00;id1000032566886656
37407;2026-04-02T22:00:00+00:00;Chapecoense-sc;Atletico-MG;pinnacle;over_under_2.5;under;1.714;opening;2026-07-25T18:23:06.815180+00:00;id1000032566886656
37407;2026-04-02T22:00:00+00:00;Chapecoense-sc;Atletico-MG;pinnacle;over_under_2.5;under;1.757;closing;2026-07-25T18:23:06.815180+00:00;id1000032566886656
37407;2026-04-02T22:00:00+00:00;Chapecoense-sc;Atletico-MG;pinnacle;btts;yes;1.917;opening;2026-07-25T18:23:06.815180+00:00;id1000032566886656
37407;2026-04-02T22:00:00+00:00;Chapecoense-sc;Atletico-MG;pinnacle;btts;yes;1.877;closing;2026-07-25T18:23:06.815180+00:00;id1000032566886656
37407;2026-04-02T22:00:00+00:00;Chapecoense-sc;Atletico-MG;pinnacle;btts;no;1.9;opening;2026-07-25T18:23:06.815180+00:00;id1000032566886656
37407;2026-04-02T22:00:00+00:00;Chapecoense-sc;Atletico-MG;pinnacle;btts;no;1.99;closing;2026-07-25T18:23:06.815180+00:00;id1000032566886656
37407;2026-04-02T22:00:00+00:00;Chapecoense-sc;Atletico-MG;pinnacle;corners_over_under_9.5;over;1.719;opening;2026-07-25T18:23:06.815180+00:00;id1000032566886656
37407;2026-04-02T22:00:00+00:00;Chapecoense-sc;Atletico-MG;pinnacle;corners_over_under_9.5;over;1.694;closing;2026-07-25T18:23:06.815180+00:00;id1000032566886656
37407;2026-04-02T22:00:00+00:00;Chapecoense-sc;Atletico-MG;pinnacle;corners_over_under_9.5;under;2.09;opening;2026-07-25T18:23:06.815180+00:00;id1000032566886656
37407;2026-04-02T22:00:00+00:00;Chapecoense-sc;Atletico-MG;pinnacle;corners_over_under_9.5;under;2.13;closing;2026-07-25T18:23:06.815180+00:00;id1000032566886656
